TXNAME	GENEID	R2_HCC827.bam	R3_HCC827.bam	R1_HCC827.bam	R3_H1975.bam	R1_H1975.bam	R2_H1975.bam
ENST00000943720	ENSG00000077549	0	3	0	0	0	0
ENST00000943721	ENSG00000077549	0	0	3	1	0	0
ENST00000943722	ENSG00000165525	1	1	5	2	5	2
ENST00000943724	ENSG00000035664	2	0	1	0	0	0
ENST00000943725	ENSG00000166145	20	23	18	34	25	30
ENST00000943726	ENSG00000166145	1	3	5	0	1	0
ENST00000943728	ENSG00000166145	8	11	16	9	12	8
ENST00000943736	ENSG00000203880	0	0	0	1	1	1
ENST00000943737	ENSG00000203880	0	0	0	1	0	0
ENST00000943740	ENSG00000137767	3	13	12	33	25	22
ENST00000943742	ENSG00000137767	0	0	2	0	0	0
ENST00000943743	ENSG00000137767	0	2	1	3	0	1
ENST00000943745	ENSG00000137767	0	0	0	1	0	0
ENST00000943750	ENSG00000031698	14	2	3	4	4	1
ENST00000943751	ENSG00000031698	61	130	115	57	73	56
ENST00000943753	ENSG00000031698	0	0	0	0	0	1
ENST00000943754	ENSG00000031698	32	48	42	17	26	22
ENST00000943755	ENSG00000031698	1	0	0	0	0	0
ENST00000943756	ENSG00000031698	4	2	6	1	0	1
ENST00000943757	ENSG00000169398	3	4	7	0	1	0
ENST00000943759	ENSG00000169398	0	0	0	0	0	1
ENST00000943760	ENSG00000169398	0	0	0	0	0	1
ENST00000943761	ENSG00000169398	0	0	0	0	0	1
ENST00000943763	ENSG00000169398	0	0	0	1	0	0
ENST00000943767	ENSG00000186283	0	0	0	1	0	0
ENST00000943775	ENSG00000059588	0	0	0	0	0	4
ENST00000943785	ENSG00000168610	6	15	14	16	9	19
ENST00000943786	ENSG00000168610	0	1	0	0	0	0
ENST00000943788	ENSG00000168610	0	1	0	0	1	0
ENST00000943793	ENSG00000168610	0	0	0	1	0	0
ENST00000943795	ENSG00000168610	0	1	0	0	1	1
ENST00000943805	ENSG00000168610	0	0	1	0	0	0
ENST00000943807	ENSG00000127418	0	0	3	0	0	0
ENST00000943809	ENSG00000165934	1	0	0	0	1	1
ENST00000943810	ENSG00000188917	0	0	0	0	1	0
ENST00000943811	ENSG00000188917	1	0	0	0	3	1
ENST00000943816	ENSG00000125733	1	0	2	0	0	3
ENST00000943817	ENSG00000125733	0	0	0	1	0	0
ENST00000943819	ENSG00000125733	0	0	0	0	0	1
ENST00000943821	ENSG00000125733	4	3	3	8	1	6
ENST00000943826	ENSG00000198502	3	10	11	0	0	6
ENST00000943829	ENSG00000183484	13	20	10	14	10	20
ENST00000943832	ENSG00000187860	0	0	0	0	1	0
ENST00000943836	ENSG00000017797	0	0	0	1	0	0
ENST00000943837	ENSG00000017797	0	126	5	9	2	0
ENST00000943838	ENSG00000017797	0	0	1	0	2	0
ENST00000943841	ENSG00000085465	5	6	14	0	0	0
ENST00000943849	ENSG00000114796	0	0	0	1	0	0
ENST00000943852	ENSG00000114796	0	0	0	0	0	1
ENST00000943855	ENSG00000114796	5	0	4	0	2	3
ENST00000943857	ENSG00000114796	1	0	0	4	1	4
ENST00000943866	ENSG00000114796	0	0	0	1	0	0
ENST00000943869	ENSG00000114796	1	0	1	1	0	1
ENST00000943938	ENSG00000142102	0	1	0	0	0	0
ENST00000943956	ENSG00000120784	0	1	0	0	0	0
ENST00000943959	ENSG00000095321	0	0	1	0	0	0
ENST00000943960	ENSG00000095321	0	0	1	0	0	0
ENST00000943962	ENSG00000095321	0	3	0	0	3	1
ENST00000943966	ENSG00000095321	0	1	0	0	0	0
ENST00000943968	ENSG00000095321	3	6	5	1	3	4
ENST00000943969	ENSG00000095321	0	0	1	0	0	0
ENST00000943975	ENSG00000122376	0	0	0	1	0	1
ENST00000943980	ENSG00000122376	0	0	0	0	1	0
ENST00000943994	ENSG00000122376	0	0	0	1	2	0
ENST00000943996	ENSG00000122376	0	0	0	0	1	0
ENST00000943998	ENSG00000122376	0	0	0	4	1	0
ENST00000943999	ENSG00000122376	0	0	1	0	1	0
ENST00000944038	ENSG00000181264	2	0	0	0	0	0
ENST00000944039	ENSG00000181264	0	0	0	2	1	0
ENST00000944040	ENSG00000181264	8	8	11	0	5	1
ENST00000944047	ENSG00000064042	0	0	0	0	1	0
ENST00000944054	ENSG00000064042	0	0	1	0	0	0
ENST00000944060	ENSG00000064042	1	1	3	8	3	1
ENST00000944063	ENSG00000064042	1	0	0	0	0	0
ENST00000944071	ENSG00000064042	0	0	0	0	1	0
ENST00000944091	ENSG00000064042	0	0	1	1	0	1
ENST00000944097	ENSG00000064042	0	6	6	7	0	11
ENST00000944172	ENSG00000127507	0	0	0	0	0	2
ENST00000944182	ENSG00000131507	0	0	2	1	1	0
ENST00000944184	ENSG00000136854	0	0	1	0	0	0
ENST00000944186	ENSG00000136854	0	0	3	0	0	0
ENST00000944189	ENSG00000130544	0	6	1	4	6	4
ENST00000944190	ENSG00000130544	0	0	0	4	0	1
ENST00000944191	ENSG00000130544	0	0	6	1	1	2
ENST00000944194	ENSG00000132669	0	0	1	0	0	0
ENST00000944195	ENSG00000132669	0	0	0	3	2	1
ENST00000944196	ENSG00000132669	1	3	2	8	10	8
ENST00000944197	ENSG00000132669	0	1	0	0	0	0
ENST00000944198	ENSG00000132669	0	1	0	4	1	1
ENST00000944200	ENSG00000132669	0	0	1	2	1	0
ENST00000944203	ENSG00000132669	0	0	0	0	2	0
ENST00000944204	ENSG00000181026	0	0	0	1	3	1
ENST00000944207	ENSG00000184216	1	0	0	0	0	0
ENST00000944209	ENSG00000184216	1	2	0	1	0	0
ENST00000944210	ENSG00000184216	0	0	0	0	0	2
ENST00000944211	ENSG00000184216	1	3	0	3	1	2
ENST00000944213	ENSG00000164221	0	0	0	0	0	5
ENST00000944214	ENSG00000167900	5	8	8	8	2	7
ENST00000944215	ENSG00000167900	0	1	0	0	1	0
ENST00000944219	ENSG00000196123	0	1	0	0	0	0
ENST00000944221	ENSG00000074219	0	0	0	0	0	1
ENST00000944227	ENSG00000148925	0	2	0	2	0	3
ENST00000944228	ENSG00000148925	0	2	0	0	0	0
ENST00000944242	ENSG00000187608	1	0	9	0	0	0
ENST00000944246	ENSG00000165698	6	5	8	3	3	9
ENST00000944247	ENSG00000165698	0	0	0	1	0	1
ENST00000944249	ENSG00000148459	0	0	0	0	1	0
ENST00000944250	ENSG00000148459	3	1	1	0	0	1
ENST00000944254	ENSG00000154639	0	0	1	0	0	0
ENST00000944262	ENSG00000148225	0	0	1	0	0	0
ENST00000944273	ENSG00000148225	0	0	0	1	1	0
ENST00000944274	ENSG00000101439	39	39	28	38	29	46
ENST00000944290	ENSG00000103018	0	1	0	0	0	2
ENST00000944291	ENSG00000205129	0	0	1	0	0	0
ENST00000944296	ENSG00000064726	0	0	0	0	2	0
ENST00000944297	ENSG00000064726	0	1	0	0	1	0
ENST00000944299	ENSG00000064726	0	0	0	0	1	0
ENST00000944300	ENSG00000156467	5	3	11	5	14	7
ENST00000944304	ENSG00000163040	0	2	0	1	0	1
ENST00000944306	ENSG00000163040	0	0	0	1	1	0
ENST00000944307	ENSG00000163040	0	0	0	2	0	2
ENST00000944308	ENSG00000163040	0	0	0	3	0	0
ENST00000944311	ENSG00000140939	0	0	1	1	0	0
ENST00000944312	ENSG00000140939	3	0	0	1	3	1
ENST00000944314	ENSG00000140939	0	0	2	0	3	0
ENST00000944315	ENSG00000140939	0	1	0	0	0	0
ENST00000944317	ENSG00000140939	0	0	0	0	2	0
ENST00000944318	ENSG00000140939	0	0	0	1	1	0
ENST00000944319	ENSG00000140939	0	0	1	1	0	1
ENST00000944321	ENSG00000140939	25	25	2	1	3	0
ENST00000944325	ENSG00000153234	0	0	22	9	8	12
ENST00000944327	ENSG00000135052	0	0	0	0	2	2
ENST00000944332	ENSG00000179913	35	31	77	52	107	51
ENST00000944337	ENSG00000075415	2	1	36	3	3	1
ENST00000944340	ENSG00000075415	3	0	0	0	0	0
ENST00000944342	ENSG00000075415	6	8	8	6	15	6
ENST00000944343	ENSG00000075415	0	1	0	0	0	0
ENST00000944344	ENSG00000075415	0	2	1	1	2	4
ENST00000944352	ENSG00000117868	0	0	0	1	0	0
ENST00000944358	ENSG00000117868	1	0	0	0	1	0
ENST00000944361	ENSG00000117868	1	0	1	0	1	0
ENST00000944363	ENSG00000117868	0	0	0	0	1	0
ENST00000944365	ENSG00000100029	0	3	6	6	5	6
ENST00000944366	ENSG00000152076	1	0	0	0	0	0
ENST00000944368	ENSG00000152076	2	0	2	2	3	1
ENST00000944369	ENSG00000028310	0	1	2	0	0	1
ENST00000944377	ENSG00000081189	0	0	2	0	0	0
ENST00000944379	ENSG00000081189	0	0	0	0	3	0
ENST00000944390	ENSG00000081189	0	0	0	0	1	0
ENST00000944401	ENSG00000128609	4	9	5	24	37	34
ENST00000944403	ENSG00000128609	0	1	0	5	1	0
ENST00000944405	ENSG00000104368	1	0	0	2	1	2
ENST00000944406	ENSG00000148672	0	0	0	0	1	0
ENST00000944414	ENSG00000155744	0	0	0	0	2	0
ENST00000944419	ENSG00000263528	0	2	0	0	0	0
ENST00000944420	ENSG00000263528	0	1	2	0	0	0
ENST00000944422	ENSG00000198925	1	0	0	0	0	0
ENST00000944423	ENSG00000198925	2	2	1	1	2	0
ENST00000944425	ENSG00000198925	0	0	1	0	0	0
ENST00000944428	ENSG00000106526	0	0	0	1	0	0
ENST00000944433	ENSG00000007384	0	1	0	0	0	0
ENST00000944443	ENSG00000007384	0	1	1	0	0	0
ENST00000944444	ENSG00000007384	0	0	0	0	1	0
ENST00000944454	ENSG00000112592	0	1	0	3	2	2
ENST00000944456	ENSG00000138768	1	9	10	10	16	16
ENST00000944457	ENSG00000138768	0	0	1	2	4	1
ENST00000944458	ENSG00000138768	0	0	0	0	2	0
ENST00000944460	ENSG00000138768	0	0	0	0	0	1
ENST00000944461	ENSG00000138768	0	0	0	0	0	1
ENST00000944471	ENSG00000269190	1	0	0	0	0	0
ENST00000944472	ENSG00000269190	8	0	0	0	0	0
ENST00000944473	ENSG00000229833	5	8	9	20	15	14
ENST00000944483	ENSG00000134202	7	11	9	8	15	14
ENST00000944490	ENSG00000162458	0	0	1	0	0	0
ENST00000944492	ENSG00000162458	4	5	5	0	0	0
ENST00000944502	ENSG00000162458	0	0	0	0	3	0
ENST00000944504	ENSG00000139714	3	2	2	4	3	2
ENST00000944505	ENSG00000030582	4	2	0	3	10	2
ENST00000944506	ENSG00000030582	3	4	8	15	42	29
ENST00000944507	ENSG00000030582	2	2	0	1	4	4
ENST00000944510	ENSG00000165304	0	0	1	0	0	0
ENST00000944511	ENSG00000165304	0	0	0	0	0	1
ENST00000944512	ENSG00000165304	0	0	1	0	2	0
ENST00000944513	ENSG00000165304	0	3	2	2	1	3
ENST00000944515	ENSG00000144224	3	1	7	1	1	1
ENST00000944516	ENSG00000144224	0	2	0	0	0	0
ENST00000944517	ENSG00000144224	1	3	1	4	3	1
ENST00000944518	ENSG00000144224	0	0	2	1	1	0
ENST00000944522	ENSG00000134440	0	0	0	1	0	1
ENST00000944523	ENSG00000134440	2	7	11	12	12	10
ENST00000944524	ENSG00000168566	0	1	0	0	1	0
ENST00000944526	ENSG00000171700	1	0	0	2	0	0
ENST00000944527	ENSG00000158234	0	0	1	0	0	0
ENST00000944538	ENSG00000139620	0	0	0	0	0	1
ENST00000944545	ENSG00000103522	0	1	0	0	0	0
ENST00000944546	ENSG00000114126	2	6	6	8	2	10
ENST00000944549	ENSG00000158560	0	1	0	0	0	0
ENST00000944564	ENSG00000161277	0	1	0	1	0	0
ENST00000944567	ENSG00000198464	0	1	0	2	9	4
ENST00000944570	ENSG00000153207	0	0	0	4	8	5
ENST00000944579	ENSG00000115677	0	1	0	1	1	1
ENST00000944580	ENSG00000115677	0	0	0	1	1	1
ENST00000944581	ENSG00000115677	4	4	2	5	4	7
ENST00000944582	ENSG00000115677	0	0	0	1	0	0
ENST00000944583	ENSG00000115677	0	0	0	1	1	3
ENST00000944586	ENSG00000115677	9	3	11	3	9	12
ENST00000944588	ENSG00000115677	0	0	0	1	0	0
ENST00000944589	ENSG00000115677	0	1	1	0	0	0
ENST00000944590	ENSG00000115677	1	0	0	0	0	1
ENST00000944591	ENSG00000115677	1	0	1	0	0	0
ENST00000944592	ENSG00000115677	0	0	1	1	1	0
ENST00000944593	ENSG00000115677	1	2	3	3	3	10
ENST00000944594	ENSG00000115677	2	0	0	3	0	0
ENST00000944597	ENSG00000115677	2	0	0	0	0	2
ENST00000944598	ENSG00000115677	1	0	0	4	1	1
ENST00000944600	ENSG00000115677	1	1	0	0	0	0
ENST00000944601	ENSG00000115677	0	0	0	0	1	0
ENST00000944602	ENSG00000115677	0	0	0	4	0	0
ENST00000944603	ENSG00000115677	0	0	1	0	0	0
ENST00000944613	ENSG00000127948	0	0	0	0	0	1
ENST00000944615	ENSG00000127948	0	1	0	7	0	4
ENST00000944617	ENSG00000166037	0	1	0	0	0	0
ENST00000944619	ENSG00000059122	0	0	0	0	0	1
ENST00000944620	ENSG00000059122	0	0	0	5	0	0
ENST00000944628	ENSG00000059122	0	0	0	0	1	0
ENST00000944634	ENSG00000198034	2582	3707	4447	2169	2412	2334
ENST00000944635	ENSG00000198034	6	10	11	8	4	6
ENST00000944636	ENSG00000198034	4	3	7	3	0	2
ENST00000944637	ENSG00000105849	37	44	64	152	153	156
ENST00000944638	ENSG00000100994	0	0	4	0	10	0
ENST00000944639	ENSG00000100994	151	794	376	289	342	374
ENST00000944640	ENSG00000100994	31	68	56	31	51	65
ENST00000944642	ENSG00000100994	3	0	1	1	0	2
ENST00000944643	ENSG00000100994	0	1	0	0	0	1
ENST00000944644	ENSG00000100994	0	1	0	0	0	0
ENST00000944646	ENSG00000100994	1	0	1	0	1	2
ENST00000944647	ENSG00000113360	0	1	0	0	0	0
ENST00000944650	ENSG00000144468	0	1	0	2	1	2
ENST00000944655	ENSG00000100982	0	0	2	0	0	0
ENST00000944656	ENSG00000100982	0	0	0	0	2	1
ENST00000944657	ENSG00000100982	0	0	0	0	11	0
ENST00000944659	ENSG00000100982	5	6	6	3	2	4
ENST00000944661	ENSG00000100982	0	0	0	0	0	1
ENST00000944662	ENSG00000102316	0	0	1	0	0	0
ENST00000944663	ENSG00000102316	0	0	0	1	0	3
ENST00000944669	ENSG00000102316	0	1	2	6	8	5
ENST00000944670	ENSG00000102316	0	0	0	0	0	3
ENST00000944671	ENSG00000198919	0	0	0	2	0	0
ENST00000944672	ENSG00000198919	0	0	0	1	0	0
ENST00000944674	ENSG00000198919	0	0	1	5	4	6
ENST00000944678	ENSG00000111716	0	3	0	0	0	1
ENST00000944679	ENSG00000111716	0	0	0	0	0	1
ENST00000944685	ENSG00000138757	3	0	2	9	15	3
ENST00000944686	ENSG00000138757	6	2	2	25	18	26
ENST00000944691	ENSG00000138757	0	0	0	0	1	0
ENST00000944693	ENSG00000003147	2	0	0	0	0	0
ENST00000944700	ENSG00000003147	0	0	0	0	0	2
ENST00000944710	ENSG00000135387	0	0	1	1	0	0
ENST00000944712	ENSG00000135387	0	0	2	0	0	0
ENST00000944713	ENSG00000135387	0	2	2	0	0	0
ENST00000944725	ENSG00000139793	0	0	0	0	0	1
ENST00000944727	ENSG00000110955	41	47	46	47	56	63
ENST00000944732	ENSG00000204977	1	0	0	0	0	0
ENST00000944735	ENSG00000091073	25	40	27	10	14	21
ENST00000944737	ENSG00000091073	0	0	0	0	1	0
ENST00000944738	ENSG00000077238	0	0	0	0	1	0
ENST00000944743	ENSG00000077238	1	1	5	6	9	0
ENST00000944748	ENSG00000197157	10	30	21	22	24	27
ENST00000944749	ENSG00000197157	3	4	3	4	7	4
ENST00000944752	ENSG00000197157	1	1	0	1	2	0
ENST00000944754	ENSG00000197157	0	1	12	1	12	9
ENST00000944756	ENSG00000198026	1	0	0	0	0	0
ENST00000944757	ENSG00000198026	0	0	0	0	1	1
ENST00000944759	ENSG00000109743	0	0	0	4	0	0
ENST00000944764	ENSG00000181029	0	0	0	9	5	5
ENST00000944766	ENSG00000136143	1	0	0	0	1	0
ENST00000944769	ENSG00000136143	0	2	1	0	1	2
ENST00000944773	ENSG00000123143	1	0	0	0	0	0
ENST00000944775	ENSG00000151715	0	0	0	1	0	0
ENST00000944776	ENSG00000151715	0	0	1	2	0	0
ENST00000944777	ENSG00000151715	4	15	6	4	1	7
ENST00000944779	ENSG00000151715	0	0	0	1	0	0
ENST00000944780	ENSG00000151715	0	2	1	0	0	0
ENST00000944781	ENSG00000151715	0	2	3	0	0	1
ENST00000944783	ENSG00000156171	0	3	2	0	0	0
ENST00000944784	ENSG00000156171	0	3	1	0	0	0
ENST00000944786	ENSG00000156171	3	0	0	0	0	0
ENST00000944789	ENSG00000164023	2	0	0	0	0	0
ENST00000944793	ENSG00000072682	1	0	0	0	0	0
ENST00000944794	ENSG00000072682	0	1	0	0	0	0
ENST00000944798	ENSG00000072682	0	0	1	0	0	0
ENST00000944800	ENSG00000072682	2	0	0	1	0	0
ENST00000944801	ENSG00000072682	0	0	0	0	1	0
ENST00000944802	ENSG00000072682	0	0	0	1	0	0
ENST00000944808	ENSG00000072682	0	0	1	1	0	0
ENST00000944809	ENSG00000072682	1	0	0	0	0	1
ENST00000944815	ENSG00000189077	8	6	14	1	10	6
ENST00000944816	ENSG00000189077	0	0	1	1	0	0
ENST00000944817	ENSG00000189077	4	5	4	0	3	2
ENST00000944820	ENSG00000141854	1	0	0	0	0	0
ENST00000944821	ENSG00000140365	3	2	1	2	2	7
ENST00000944822	ENSG00000140365	0	0	0	0	0	1
ENST00000944825	ENSG00000170852	0	0	0	0	1	0
ENST00000944827	ENSG00000170852	0	0	1	2	1	0
ENST00000944831	ENSG00000065029	0	0	2	6	10	4
ENST00000944834	ENSG00000065029	0	0	0	1	0	0
ENST00000944835	ENSG00000065029	0	1	0	0	0	0
ENST00000944836	ENSG00000065029	3	1	3	1	1	0
ENST00000944838	ENSG00000122861	0	0	1	101	2569	0
ENST00000944842	ENSG00000105671	0	3	1	2	1	1
ENST00000944845	ENSG00000173852	2	0	0	33	15	21
ENST00000944847	ENSG00000173852	0	0	0	0	0	1
ENST00000944849	ENSG00000173852	5	1	3	1	3	0
ENST00000944852	ENSG00000221886	0	0	0	1	1	0
ENST00000944856	ENSG00000116791	0	2	0	0	0	0
ENST00000944858	ENSG00000104497	5	1	1	0	1	2
ENST00000944859	ENSG00000104497	0	0	0	0	1	0
ENST00000944861	ENSG00000104497	75	55	62	145	74	137
ENST00000944866	ENSG00000175305	0	0	0	0	1	0
ENST00000944867	ENSG00000072364	5	0	0	0	0	1
ENST00000944871	ENSG00000082996	0	0	0	0	1	1
ENST00000944873	ENSG00000082996	0	0	1	1	0	4
ENST00000944874	ENSG00000082996	0	0	0	0	2	1
ENST00000944875	ENSG00000082996	0	0	0	1	0	0
ENST00000944878	ENSG00000082996	0	0	0	3	0	1
ENST00000944879	ENSG00000082996	0	1	0	1	0	1
ENST00000944880	ENSG00000082996	0	0	0	1	0	0
ENST00000944883	ENSG00000082996	0	0	0	0	1	0
ENST00000944884	ENSG00000082996	0	0	1	3	2	0
ENST00000944889	ENSG00000134318	0	1	0	0	6	7
ENST00000944890	ENSG00000134318	0	0	0	0	1	1
ENST00000944894	ENSG00000115970	4	0	0	0	3	0
ENST00000944895	ENSG00000115970	6	5	3	12	3	5
ENST00000944897	ENSG00000115970	0	0	0	1	0	0
ENST00000944900	ENSG00000138138	0	0	1	0	0	0
ENST00000944901	ENSG00000138138	0	0	0	1	2	2
ENST00000944909	ENSG00000163481	0	0	0	0	1	1
ENST00000944911	ENSG00000137845	1	28	9	96	131	10
ENST00000944921	ENSG00000020922	0	0	0	0	1	0
ENST00000944922	ENSG00000133106	2	2	2	2	1	0
ENST00000944924	ENSG00000170345	1	0	0	0	0	0
ENST00000944926	ENSG00000118985	0	0	0	1	0	0
ENST00000944927	ENSG00000118985	0	0	1	1	0	3
ENST00000944928	ENSG00000204599	0	0	0	0	0	1
ENST00000944939	ENSG00000071859	32	20	19	21	15	19
ENST00000944942	ENSG00000178750	0	0	1	0	0	0
ENST00000944943	ENSG00000178750	0	1	1	2	0	1
ENST00000944944	ENSG00000178750	0	0	0	1	0	0
ENST00000944946	ENSG00000111203	1	0	0	0	0	0
ENST00000944948	ENSG00000168297	0	0	1	3	2	3
ENST00000944953	ENSG00000116353	1	0	0	0	2	0
ENST00000944954	ENSG00000175482	1	3	3	10	4	10
ENST00000944974	ENSG00000157224	0	0	1	0	0	0
ENST00000944979	ENSG00000047230	0	1	0	0	0	0
ENST00000944983	ENSG00000047230	0	1	0	0	0	0
ENST00000944999	ENSG00000138796	29	64	50	52	48	53
ENST00000945001	ENSG00000138796	0	0	3	1	0	0
ENST00000945008	ENSG00000174099	0	0	0	1	0	0
ENST00000945009	ENSG00000087157	0	0	1	0	0	0
ENST00000945010	ENSG00000119729	0	0	0	0	0	1
ENST00000945014	ENSG00000152207	0	0	0	0	1	0
ENST00000945015	ENSG00000138081	0	0	1	0	1	0
ENST00000945016	ENSG00000138081	1	0	0	0	0	0
ENST00000945020	ENSG00000101972	2	0	0	4	5	2
ENST00000945021	ENSG00000101972	1	0	0	0	0	2
ENST00000945022	ENSG00000101972	1	0	0	0	0	0
ENST00000945036	ENSG00000198814	0	0	0	1	0	0
ENST00000945042	ENSG00000122417	0	0	0	1	0	1
ENST00000945043	ENSG00000122417	1	0	1	1	1	4
ENST00000945044	ENSG00000086200	0	1	0	0	0	1
ENST00000945064	ENSG00000173715	1	2	1	3	3	1
ENST00000945065	ENSG00000173715	0	0	0	0	0	1
ENST00000945067	ENSG00000173715	1	0	0	0	0	1
ENST00000945072	ENSG00000173715	0	0	0	0	1	0
ENST00000945075	ENSG00000179912	0	0	0	0	0	1
ENST00000945078	ENSG00000179912	0	0	0	0	1	0
ENST00000945081	ENSG00000179912	3	0	0	0	0	3
ENST00000945085	ENSG00000179912	0	0	0	1	3	0
ENST00000945090	ENSG00000146587	0	0	0	0	1	0
ENST00000945091	ENSG00000146587	0	0	0	5	4	4
ENST00000945092	ENSG00000146587	0	0	0	0	0	6
ENST00000945093	ENSG00000121316	29	0	72	0	2	0
ENST00000945097	ENSG00000112234	2	4	0	2	2	2
ENST00000945100	ENSG00000112234	0	0	1	0	0	0
ENST00000945103	ENSG00000153187	1	0	0	0	0	0
ENST00000945104	ENSG00000153187	0	0	1	0	1	0
ENST00000945105	ENSG00000153187	0	0	0	1	0	1
ENST00000945106	ENSG00000153187	1	0	0	1	0	0
ENST00000945118	ENSG00000110514	2	0	0	2	1	1
ENST00000945140	ENSG00000110717	2	1	1	2	5	5
ENST00000945143	ENSG00000110717	0	1	1	2	1	0
ENST00000945145	ENSG00000110717	4	0	2	2	2	1
ENST00000945146	ENSG00000110717	2	0	0	1	5	2
ENST00000945153	ENSG00000115211	15	21	12	9	9	13
ENST00000945155	ENSG00000115211	0	0	0	1	0	1
ENST00000945158	ENSG00000115211	2	3	2	0	0	0
ENST00000945181	ENSG00000172375	0	0	1	0	0	0
ENST00000945182	ENSG00000111481	1	0	0	0	0	0
ENST00000945183	ENSG00000111481	0	0	0	0	1	0
ENST00000945188	ENSG00000163527	0	0	0	1	0	0
ENST00000945189	ENSG00000143420	0	0	1	1	0	2
ENST00000945190	ENSG00000131381	5	1	0	3	6	2
ENST00000945191	ENSG00000131381	0	0	1	2	3	3
ENST00000945192	ENSG00000131381	0	0	0	0	0	2
ENST00000945194	ENSG00000131381	0	0	0	1	0	2
ENST00000945198	ENSG00000101417	1	2	2	5	2	2
ENST00000945200	ENSG00000163399	1	0	2	1	0	1
ENST00000945216	ENSG00000136436	58	91	113	116	117	132
ENST00000945217	ENSG00000136436	0	0	0	5	2	4
ENST00000945218	ENSG00000136436	0	8	0	0	15	1
ENST00000945219	ENSG00000136436	0	0	0	1	0	0
ENST00000945220	ENSG00000136436	1	1	1	5	2	1
ENST00000945221	ENSG00000136436	0	0	1	0	0	1
ENST00000945224	ENSG00000198746	0	0	0	0	1	0
ENST00000945226	ENSG00000175727	0	1	0	1	0	0
ENST00000945229	ENSG00000175727	0	0	1	1	2	1
ENST00000945231	ENSG00000168385	0	0	0	0	0	2
ENST00000945233	ENSG00000168385	0	0	0	0	0	1
ENST00000945238	ENSG00000168385	0	0	0	1	0	1
ENST00000945239	ENSG00000168385	0	2	0	0	0	0
ENST00000945240	ENSG00000168385	0	0	0	0	0	1
ENST00000945241	ENSG00000168385	0	0	0	5	6	5
ENST00000945243	ENSG00000168385	2	2	4	2	1	0
ENST00000945244	ENSG00000168385	6	14	8	13	21	23
ENST00000945250	ENSG00000167965	23	40	23	12	18	25
ENST00000945263	ENSG00000056972	2	0	0	8	4	9
ENST00000945265	ENSG00000086189	2	0	1	5	2	0
ENST00000945266	ENSG00000086189	3	5	8	7	8	3
ENST00000945269	ENSG00000012048	0	0	1	0	0	1
ENST00000945277	ENSG00000071553	0	0	0	0	0	2
ENST00000945280	ENSG00000118855	0	2	1	5	3	13
ENST00000945283	ENSG00000151694	0	0	0	1	0	1
ENST00000945284	ENSG00000151694	0	0	0	0	0	1
ENST00000945285	ENSG00000264364	0	1	0	0	0	0
ENST00000945286	ENSG00000171490	8	20	16	33	33	30
ENST00000945287	ENSG00000146966	0	0	0	0	0	2
ENST00000945291	ENSG00000072778	0	2	0	0	0	0
ENST00000945293	ENSG00000072778	0	1	1	1	1	4
ENST00000945297	ENSG00000072778	0	0	0	0	1	1
ENST00000945298	ENSG00000072778	36	30	29	12	13	14
ENST00000945300	ENSG00000072778	1	0	0	0	0	0
ENST00000945301	ENSG00000072778	0	0	1	0	0	0
ENST00000945302	ENSG00000072778	0	0	0	0	0	1
ENST00000945303	ENSG00000072778	0	1	1	0	0	0
ENST00000945308	ENSG00000072778	0	1	0	0	0	0
ENST00000945311	ENSG00000072778	0	1	0	0	1	0
ENST00000945315	ENSG00000076321	10	12	6	22	38	14
ENST00000945316	ENSG00000089248	1	5	5	5	5	6
ENST00000945318	ENSG00000161638	0	2	0	0	0	0
ENST00000945321	ENSG00000161638	0	2	0	0	2	0
ENST00000945327	ENSG00000172269	1	1	0	2	3	0
ENST00000945328	ENSG00000172269	0	1	0	0	0	0
ENST00000945329	ENSG00000156172	2	1	0	1	2	1
ENST00000945330	ENSG00000012983	0	0	0	0	0	1
ENST00000945331	ENSG00000012983	0	1	0	0	0	0
ENST00000945332	ENSG00000173227	0	0	2	2	2	2
ENST00000945336	ENSG00000105053	1	1	0	1	0	3
ENST00000945337	ENSG00000105053	0	1	0	1	0	2
ENST00000945339	ENSG00000105053	0	0	0	0	0	2
ENST00000945340	ENSG00000165678	13	30	39	67	89	82
ENST00000945341	ENSG00000165678	0	3	1	0	0	0
ENST00000945347	ENSG00000165678	0	0	1	0	0	0
ENST00000945348	ENSG00000023892	0	0	2	1	0	0
ENST00000945352	ENSG00000137161	7	1	0	583	698	674
ENST00000945353	ENSG00000137161	0	1	2	0	0	0
ENST00000945355	ENSG00000137161	1	1	0	1	0	1
ENST00000945356	ENSG00000125703	0	0	0	0	1	0
ENST00000945357	ENSG00000125703	0	0	1	0	0	1
ENST00000945361	ENSG00000162144	0	0	1	0	0	0
ENST00000945366	ENSG00000162144	0	0	4	1	3	0
ENST00000945367	ENSG00000162144	0	0	2	1	0	0
ENST00000945369	ENSG00000162144	0	0	0	0	0	1
ENST00000945374	ENSG00000196352	0	1	0	1	0	0
ENST00000945375	ENSG00000196352	403	821	709	1003	935	1100
ENST00000945376	ENSG00000196352	0	3	4	1	2	1
ENST00000945377	ENSG00000196352	0	0	0	0	1	0
ENST00000945379	ENSG00000196352	0	0	0	2	0	1
ENST00000945380	ENSG00000196352	2	0	1	2	0	3
ENST00000945381	ENSG00000196352	0	1	0	0	1	0
