TXNAME	R2_HCC827	R3_HCC827	R1_HCC827	R3_H1975	R1_H1975	R2_H1975
ENST00000937019	2.25563	1.10853	1.15437	2.24349	0	1.09329
ENST00000937021	3.38825	3.22124	4.17002	3.10188	3.13779	3.17299
ENST00000937022	238.65177	89.67046	99.50983	64.30923	5.57445	12.37883
ENST00000937025	1.13541	12.36473	70.89855	0.006	0	3.30187
ENST00000937034	18.05341	0	6.3489	0	2.39768	18.73483
ENST00000937036	0	0	10.63336	12.05592	18.16892	12.28804
ENST00000937037	0	1.29929	0	1.19697	0	1.219
ENST00000937041	8e-05	3e-05	0	3.02315	3e-05	1e-05
ENST00000937046	3.318	5.35884	5.3803	3.24081	6.13446	4.4628
ENST00000937047	2.26051	15.41749	5.36634	0	3.14906	0
ENST00000937049	1.04127	1.01966	0	0	0	1.03182
ENST00000937055	51.34488	42.95176	42.11795	41.99668	0	17.84281
ENST00000937060	0	1.37537	0	0	1.43024	0
ENST00000937061	1.69261	0	3.0742	0	0	5.52997
ENST00000937065	0	0	0	1.6761	0	0
ENST00000937066	15.54582	29.60252	1e-05	14.54273	4.1091	1e-05
ENST00000937068	0	0	0	0	6.1255	0
ENST00000937074	1e-05	0	9.67295	0	0	0
ENST00000937088	19.38942	14.11068	17.43895	19.83939	20.8011	12.91527
ENST00000937090	0	3.53469	0	3.67266	4.01213	0
ENST00000937091	0	0	0	0	0	2.97394
ENST00000937094	1.63161	0	4.58776	7.17013	16.77774	0
ENST00000937102	0	0	2.04817	1.36912	1.40436	0
ENST00000937103	1.37617	0	2.73985	4.71277	2.26874	0
ENST00000937104	4.27104	0	0	0	1.09912	1.07825
ENST00000937105	0	1.01392	1.06791	6.7338	4.51453	4.31293
ENST00000937107	0	0	1.0767	0	0	1.03755
ENST00000937154	0	0	0	2.20768	6.57134	1.66476
ENST00000937158	0	1.64313	0	0	0	1.61593
ENST00000937159	4.55815	0	2.45009	4.40344	5.14569	4.6614
ENST00000937160	0	4.47729	3.63952	0	7.74075	1.53336
ENST00000937161	1.53679	0	0	0	0	0
ENST00000937166	0	0	0	0	0	3.28219
ENST00000937167	0	0	0	0	2e-05	1.64156
ENST00000937168	37.96945	72.39944	75.32136	18.40491	40.03756	24.27788
ENST00000937170	4.71665	1.07052	0	6.40416	7.45021	6.33487
ENST00000937192	1.32659	1.10025	0	5.60161	1.20288	0
ENST00000937193	30.70659	6.46991	4.31947	19.60687	12.84208	8.21456
ENST00000937194	9.65261	2.94664	4.53254	0	0	4.19942
ENST00000937242	0	2e-05	1.26492	0	0	6.52754
ENST00000937249	12	6	21.85569	26.65887	33.11311	25.90753
ENST00000937251	10.34119	3.39851	8.94698	11.41351	13.73794	9.01075
ENST00000937252	8.16982	7.45849	1.4966	22.9264	31.7121	21.36645
ENST00000937253	1.35789	0	1.49533	2.58384	9.99557	3.98206
ENST00000937254	1.2152	1.07183	0	5.31702	4.12917	3.06434
ENST00000937259	0	3.25021	1.42168	12.80262	13.86089	25.57762
ENST00000937260	81.83596	164.68494	125.48934	215.18959	188.27284	253.07168
ENST00000937261	309.52371	12.35961	28.48272	12.27537	16.70588	8.13738
ENST00000937262	13.7678	7.66061	5.81706	4.17742	3.05945	9.39412
ENST00000937265	20.28504	66.31868	16.669	62.69107	100.68608	80.97362
ENST00000937268	0	0	1.56212	0	1.41563	2.49965
ENST00000937269	0	0	0	0	1.83792	3.24084
ENST00000937272	31.76908	7.44412	3.02971	0	4.2428	3.39543
ENST00000937276	111.99345	91.81011	84.58666	10.9025	10.89866	6.32652
ENST00000937277	34.47898	9.14051	32.78535	100.92247	135.30817	36.24891
ENST00000937279	1.71639	3.82097	1.41655	7.90116	5.2635	4.00043
ENST00000937280	13.39298	17.62393	22.13001	6.72351	9.25056	13.47631
ENST00000937283	0	5.31112	0	0	0	2.65808
ENST00000937296	7.34633	15.17964	19.08658	19.05375	26.47125	25.96264
ENST00000937298	0	4.76754	2.68542	3.7011	1.22838	1.09839
ENST00000937301	7.06792	0	3.93495	0	14.11774	8.31155
ENST00000937304	47.22973	8.3308	25.45764	4.9478	4.34766	2.47841
ENST00000937305	2.12679	0	0	0	0	0
ENST00000937315	141.92373	6.04679	0.99241	0	0	4.84553
ENST00000937317	14.92302	2.55537	0	3.59239	0	1.38997
ENST00000937319	19.4435	9.32307	6.70499	16.20814	5.23807	0
ENST00000937326	2.1237	0	1.03851	7.30417	5.80205	12.03229
ENST00000937327	4.70782	4.51659	7.29083	7.97707	11.52415	6.62445
ENST00000937328	0	3.21927	0	2.21343	0	0
ENST00000937329	0	3.73572	0	0	8.95552	1e-05
ENST00000937336	3.01862	0	4.59659	5.85717	8.42242	6.04328
ENST00000937337	36.104	9.83867	29.81863	300.13552	66.60632	278.06366
ENST00000937339	0	0	0	2.34378	0	1.16626
ENST00000937340	1.44416	1.20152	0	5.81128	5.96602	4.64811
ENST00000937341	0	0	0	1.08455	2.06772	0
ENST00000937343	1e-05	72.70283	362.22077	143.76116	108.54791	129.80853
ENST00000937345	55.95668	54.50266	62.4121	74.87755	84.32437	77.90294
ENST00000937346	0	0	0	0	0	3.03239
ENST00000937351	0	15.96691	33.65104	45.53537	35.82929	45.34274
ENST00000937353	6.80697	0	33.30383	148.7339	8.10639	30.80233
ENST00000937354	8.87057	0	0	2.48546	3.07034	0
ENST00000937365	180.80741	0	10.8979	14.41777	4e-05	42.44309
ENST00000937366	88.27645	142.8051	230.08814	275.25393	328.7993	331.71895
ENST00000937367	251.0889	248.29961	250.98844	134.76582	172.9369	161.24519
ENST00000937370	0	4.33458	1.40163	1.07893	5.50087	1.99335
ENST00000937378	0	0	0	3.48133	1.69871	13.26577
ENST00000937391	3.06213	0	3.65264	6.93797	6.94598	5.69058
ENST00000937392	5.93444	7.86584	4.72789	2.2469	6.76628	4.4738
ENST00000937393	0	0	3.30215	2.13399	3.26072	0
ENST00000937394	2.71017	2.24218	1.12649	2.27786	5.71386	5.5204
ENST00000937401	48.63182	1e-05	67.61163	10.14837	10.93106	20.68333
ENST00000937406	0	1.36328	0	4.0655	0	0
ENST00000937407	0	4.43925	8.17252	1.09428	1.09645	8.54626
ENST00000937417	39.16012	59.14926	52.86127	49.97814	36.11316	49.32114
ENST00000937420	91.3868	123.81332	169.23764	190.26559	416.03266	38.3056
ENST00000937429	62.23418	2.599	119.54665	1.61714	1e-05	37.78829
ENST00000937445	19.481	0	6.54962	10.20524	4.52508	6.84238
ENST00000937455	0	0	0	14.37137	12.99272	10.97278
ENST00000937459	0	0	0	1.44898	4.49925	3.87672
ENST00000937464	5.11326	3.08892	1.01753	2.06859	2.06482	2.02792
ENST00000937465	0	8.41017	8.13931	3.54135	5.71819	7.45649
ENST00000937466	0	0	2.23581	3.54135	0	1e-05
ENST00000937469	0	0	0	3.36638	2.45596	1.26616
ENST00000937470	172.00404	124.23558	179.21279	221.90976	300.66019	276.13404
ENST00000937471	0	207.55423	79.58753	131.06483	20.7876	21.23528
ENST00000937472	10.83666	5e-05	4.25084	0.00013	33.98849	0.00014
ENST00000937477	0	0	0	4.33149	4.67378	1.38738
ENST00000937480	7.65402	13.93636	23.85408	4.48395	7.5694	10.81399
ENST00000937481	0	0	0	0	0	1.07082
ENST00000937499	0	0	0	1.21722	5.7693	3.47928
ENST00000937500	51.97918	8.4666	13.83314	20.41399	11.33539	12.41054
ENST00000937502	9.00181	5.83201	4.86059	8.29016	9.19594	7.9696
ENST00000937560	0	0	1.104	1.34293	0	0
ENST00000937568	163.35384	188.76258	198.71191	275.74376	185.40855	273.6744
ENST00000937569	0	0	0	3.07521	0	0
ENST00000937578	0	2.07082	1e-05	2.15592	2.51211	2.38902
ENST00000937586	27.6872	42.89029	74.96789	66.49448	73.51892	68.2711
ENST00000937587	32.25745	32.51095	51.40768	70.38459	70.09803	66.67663
ENST00000937588	6.11074	2.40264	8.0695	11.78158	9.57331	5.85559
ENST00000937591	4.88045	3.36165	1.7168	3.51448	0	4.62877
ENST00000937595	0	1.53781	0	3.33802	0	2.17803
ENST00000937597	1210.76867	1260.41875	1780.77975	3513.1043	4164.70757	4002.08864
ENST00000937598	6.24717	0	0	5.13602	8.21806	2.0888
ENST00000937599	96.06081	85.61438	162.13365	411.32193	415.84371	318.37451
ENST00000937601	32.88625	38.83035	38.02165	45.07065	44.35281	48.8362
ENST00000937620	1.90684	0	0	0	0	0
ENST00000937633	0	2	0	1	2	0
ENST00000937634	0	1e-05	0	5.07509	10.20801	3.2308
ENST00000937636	0	0	1.71469	0	0	0
ENST00000937638	0	0	0	1e-05	1e-05	7.00715
ENST00000937639	4.34413	1e-05	5.61934	3.04176	1e-05	2.22778
ENST00000937661	0	1.59983	0	0	0	0
ENST00000937662	2.79349	2.75802	0	11.80773	14.51323	7.42856
ENST00000937663	7.17455	0	11.50044	9.53101	28.47588	32.37202
ENST00000937664	0	0	1.13352	5.59982	2.14007	2.0535
ENST00000937679	5.42376	0	0	2.37509	0	5.32981
ENST00000937689	0	1.22224	8.08642	30.75488	37.70645	49.06182
ENST00000937692	0	0	0	0	0	1.25316
ENST00000937694	0	0	0	0	0	3.25422
ENST00000937697	0	0	0	3.35267	0	6.62247
ENST00000937698	0	0	4.71426	0	27.62836	0
ENST00000937700	0.66667	0.33333	0	1.22893	0	0
ENST00000937701	6.2877	17.772	18.11224	29.02164	67.60487	40.75893
ENST00000937702	0	14.00157	0	2.04495	5.06564	6.6819
ENST00000937703	4.26595	2.43772	3.74234	6.08234	1.16146	2.35326
ENST00000937704	1.89555	1.62062	0	1e-05	9.02811	6.72714
ENST00000937712	16.35669	14.58192	34.67686	0	0	0
ENST00000937716	0	0	0	44.82957	110.94163	12.71577
ENST00000937718	0	0	0	13.34089	20.15736	28.71715
ENST00000937729	1.4329	3.33116	2.33927	4.43375	4.49612	3.23362
ENST00000937731	870.9257	1269.26816	1354.2855	1458.66173	1430.07274	1323.03929
ENST00000937732	0	10.66094	10.37519	1.54328	15.16986	15.38891
ENST00000937736	14.20542	51.56884	26.67703	89.45354	70.39073	104.74383
ENST00000937737	0	0	1e-05	1e-05	0	3.32467
ENST00000937744	4.68076	2.31967	4.48959	0	2.44885	4.42192
ENST00000937745	6e-05	8.97699	6.04547	3.6374	7.38786	2.83592
ENST00000937746	0	1.59508	2.97111	0	1.65793	3.22794
ENST00000937757	55.52204	68.73145	38.02965	5.94972	35.50704	28.97851
ENST00000937758	13.52552	15.86239	9.6769	24.92863	0	7.93424
ENST00000937763	0	0	0	0	0	3.65604
ENST00000937764	0	3.80633	2.924	11.53142	3.84113	11.86184
ENST00000937765	9e-05	7e-05	1.36598	1e-04	4e-05	2e-05
ENST00000937772	1e-05	12.28744	1e-05	2e-05	0	2e-05
ENST00000937773	0	0	1e-05	48.55687	0	17.99973
ENST00000937786	21.88717	99.83412	85.99326	15.81113	121.59294	10.61059
ENST00000937789	17.04278	20.34387	10.66823	1.25361	11.4731	3.93833
ENST00000937790	1e-05	3.73611	2.82307	0	0	4.05095
ENST00000937791	7.02597	1.3594	1.54289	0	0	0
ENST00000937795	83.2154	106.70293	265.83383	118.44237	169.97337	66.12121
ENST00000937796	214.12415	292.01794	318.41507	235.14969	325.04912	248.73732
ENST00000937797	167.72369	242.74279	308.4003	183.43146	392.68031	171.69832
ENST00000937799	0	2.16876	0	1.51611	4.3121	0
ENST00000937800	0	0	0	3.57502	2.04096	0
ENST00000937803	78.02848	27.13621	31.99818	44.00114	101.93164	42.66685
ENST00000937804	112.44621	156.20234	191.31578	382.00239	317.33152	0
ENST00000937808	0	3.8146	2.13766	0	4e-05	0
ENST00000937810	131.49001	215.86497	259.82604	280.659	291.04647	308.18539
ENST00000937811	16.81416	100.83068	36.53258	62.39784	120.3618	11.71179
ENST00000937812	0	6.02875	3.20714	3.76558	9.30346	7.27538
ENST00000937813	12.5712	2.36607	0	13.1672	14.31504	3.44931
ENST00000937815	0	0	0	1.32577	0	0
ENST00000937816	0	3.47736	1.28604	0	1.25947	3.39331
ENST00000937817	29.54124	36.35339	69.72708	47.77546	79.373	58.28793
ENST00000937818	2.36865	0	0	0	0	0
ENST00000937820	14.30983	11.92801	11.55393	8.40877	10.45478	9.52018
ENST00000937821	3.06483	4.28407	3.14182	3.13533	1.03822	4.08968
ENST00000937823	0	7.03028	0	1.30815	2.58387	2.28319
ENST00000937824	0	1.20403	1.23742	1.2199	0	0
ENST00000937825	0	0	0	4.50332	0	1.43544
ENST00000937826	2.82721	0	2.54651	5.44145	11.47146	7.17403
ENST00000937831	30.6539	15.99103	45.86733	31.63451	58.12672	86.11592
ENST00000937832	87.80782	170.86009	186.91787	72.12707	97.23687	88.04844
ENST00000937833	42.3861	89.42027	75.91069	35.84391	28.42187	24.77693
ENST00000937834	0	1.16189	1.18022	1.12177	2.3461	3.30203
ENST00000937837	0	0	0	0	0	5.86733
ENST00000937840	0	0	0	1.00761	0	0
ENST00000937841	0	0	1.00276	1.0058	0	2.00649
ENST00000937844	0	1.69529	3.1098	6.19225	3.38248	2e-05
ENST00000937846	1.01117	1.05093	1.00493	2.0096	8.06155	4.01975
ENST00000937847	4.04468	2.00674	1.00179	3.01439	8.05569	3.01415
ENST00000937848	0	0	2.34183	3.56923	1.85534	1.39505
ENST00000937852	4.59989	0	0	1.61453	0	3.06165
ENST00000937855	1e-05	2.01479	2.46453	2.41577	0	5.36315
ENST00000937862	2.47206	0	0	0	0	1.09551
ENST00000937863	633.61698	497.43237	652.05887	1406.47685	1038.23464	885.65105
ENST00000937864	587.76106	132.61381	470.01441	150.09315	338.89625	313.79853
ENST00000937869	83.60062	96.36538	83.98756	102.22452	115.69876	114.55781
ENST00000937870	24.04346	13.95858	26.71705	31.82285	30.77616	28.596
ENST00000937871	15.66256	9.46491	10.32356	4.30793	5.60978	5.70355
ENST00000937872	0	8.70835	0	3.67632	0	0
ENST00000937875	0	0	1.69449	0	0	0
ENST00000937880	1248.14638	1408.25637	1631.55751	3079.87012	3176.82193	2852.05377
ENST00000937881	39.1399	49.91723	56.44494	73.21191	81.25954	61.7184
ENST00000937882	82.37347	9.75164	47.61453	13.59925	116.5734	0
ENST00000937883	130.56004	43.28229	0.00038	18.03229	424.63733	0.00054
ENST00000937884	389.2435	29.91788	63.21499	23.33729	2.74924	114.07734
ENST00000937885	159.71841	137.70462	164.32993	345.67061	390.88643	360.07893
ENST00000937886	3.48318	2.01859	5.04307	2.01748	3.02128	2.05639
ENST00000937887	328.30641	508.84671	592.52057	993.1074	597.27743	949.45318
ENST00000937888	29.63519	12.56572	33.75397	35.91639	53.84602	54.65138
ENST00000937891	65.37544	63.68769	68.63975	74.25111	116.34711	67.2335
ENST00000937893	0	6.24693	0	20.37964	5.32737	12.39725
ENST00000937894	0	5.70906	0	0	0	1.24208
ENST00000937895	4.57995	1.00016	2.00052	1.00039	2.00043	4.00098
ENST00000937896	19.4069	20.47918	24.26531	24.2397	27.19423	20.15451
ENST00000937898	0	0	0	3.02915	0	0
ENST00000937899	8.11277	7.0958	4.53988	22.58955	34.14325	20.14353
ENST00000937900	3.4769	8.28341	8.41148	12.41652	13.48881	22.59733
ENST00000937902	0	0	1.88	6.79487	10.34672	0
ENST00000937911	0	2.16491	0	0	0	0
ENST00000937924	0	0	0	1.42432	0	0
ENST00000937935	29.97586	27.21741	30.78948	34.88326	35.36469	23.69858
ENST00000937942	0	4.36291	0	0	0	1.9758
ENST00000937943	0	2.73741	0	2.24173	0	1.97502
ENST00000937945	9.64767	0	0	6.51705	19.83151	5.20108
ENST00000937950	0	0	0	0	0	5.08988
ENST00000937951	0	0	0	5.35879	0	2.45803
ENST00000937952	9.97335	4.73136	4.16553	17.96032	10.68194	10.54489
ENST00000937953	0	0	0	0	6.40402	0
ENST00000937954	429.2644	352.58175	421.40829	323.85776	481.54764	383.94509
ENST00000937955	14.44912	11.20113	21.88161	12.69762	11.50737	11.82915
ENST00000937956	54.09035	41.71308	63.75203	36.80359	40.45452	40.3308
ENST00000937957	31.15672	12.35316	31.80006	19.63605	14.04505	3.25423
ENST00000937958	150.03128	70.99066	74.92321	111.55434	59.28822	58.88995
ENST00000937959	17.14956	2.22849	5.92398	4.29867	6.67242	7.73377
ENST00000937960	7.32176	2.0674	1.05779	6.27185	2.07553	1.03436
ENST00000937962	12.87732	11.85916	11.11514	21.13898	24.36598	21.13469
ENST00000937971	0	1.71019	1.59438	0	2.95612	1.50187
ENST00000937972	0	1.71019	0	2.60648	3.54628	1.50187
ENST00000937974	0	3.42037	3.18877	6.16522	7.88459	5.52642
ENST00000937975	0	0	0	0	1.56575	1.45754
ENST00000937976	5.15117	0	0.81377	6.7106	8.36638	4.45486
ENST00000937979	3.43411	3.28597	0.81377	0	0	0
ENST00000937982	0	0	0	3.55675	0	3.3056
ENST00000937983	0	0	1.717	0	0	1e-05
ENST00000937984	3.71276	0	1.717	7.91022	11.22726	1.6528
ENST00000937985	0	0	0	1.56542	3.17798	1.60806
ENST00000937988	0	0	0	1.51839	0	1.3786
ENST00000937989	5.46526	2.37008	0	7.2218	4.55227	1.53823
ENST00000937990	0	0	3.99478	27.15562	9.0719	9.22938
ENST00000937991	0	0	4.61772	0	4.17777	3.56171
ENST00000937993	0	0	0	0	0	1.46544
ENST00000937994	0	0	0	0	0	1.45312
ENST00000937995	0	0	0	1.77837	3.67491	0
ENST00000937998	0	0	0	0	0	2.86134
ENST00000937999	0	0	0	23.67735	1e-05	14.90788
ENST00000938003	4.35521	7.38791	16.83773	12.58511	0	9.44898
ENST00000938006	318.47211	175.24075	177.05304	281.02525	322.33744	206.3427
ENST00000938007	3.03034	5.66422	2.39031	10.12704	1.13174	6.64059
ENST00000938026	0	0	0	0	0	5.86532
ENST00000938029	315.90987	1544.39512	1098.8761	938.16557	1390.02566	1326.1732
ENST00000938030	169.38133	291.37405	276.7441	176.31529	237.57867	313.11061
ENST00000938032	104.89479	101.94276	124.30812	72.25763	93.91472	113.06861
ENST00000938035	8.31842	7.06875	20.72644	9.57678	15.42907	16.2237
ENST00000938036	0	5.05084	0	1.13654	2.47604	2.40605
ENST00000938037	22.72151	15.67282	18.54599	9.1382	11.88357	15.44639
ENST00000938042	21.32966	31.10753	64.16047	88.98049	79.44059	91.35826
ENST00000938044	0	0	0	2.70967	5.14984	11.89196
ENST00000938045	0	0	0	0	4.86958	0
ENST00000938048	7.05788	13.76409	10.2762	18.44226	24.18311	22.54167
ENST00000938050	1.73037	1.745	0	5.39722	3.54135	0
ENST00000938052	4.31707	0	0	4.59649	0	4.87884
ENST00000938054	0	0	0	0	4.43092	3.11683
ENST00000938057	67.38941	0	17.81767	137.06925	123.74704	138.66854
ENST00000938063	0	0	0	0	3.59284	0
ENST00000938064	3.68531	6.07816	6.92409	4.43982	7.59878	21.08564
ENST00000938068	0	0	7.09341	0	3.59284	7.68222
ENST00000938079	1e-05	1e-05	61.3411	31.89928	35.49385	43.12367
ENST00000938080	0	0	0	0	0	1.42677
ENST00000938085	122.92471	28.71713	42.43633	19.25793	29.74997	0
ENST00000938086	3.8272	3.64246	2.26261	1.51546	8.6233	5.87351
ENST00000938087	3.92635	1.16715	1.91721	3.53939	4.08858	1.14092
ENST00000938088	16.05283	6.61364	15.43102	0	0.00026	4.10773
ENST00000938089	2.04649	2.36907	4.07403	8.35459	4.99645	6.99283
ENST00000938090	0	0	1.61361	1.37809	2.80346	0
ENST00000938091	0	1.29939	1.49557	1.31001	0	1.21902
ENST00000938092	1446.83764	3273.72013	4231.63064	3354.08933	3511.3139	3059.7774
ENST00000938095	0	1.41772	0	3.11369	120.68454	11.54889
ENST00000938096	8.00902	20.45109	43.55189	4.97456	75.19167	59.62495
ENST00000938097	15.5363	1.31135	0	1.43474	18.32164	0
ENST00000938098	0	0	0	3.24611	0	0
ENST00000938101	7.96007	7.66648	4.11731	18.80788	14.12061	10.89842
ENST00000938103	1.80162	0	3.99355	1.18828	3.39132	0
ENST00000938105	0	1e-05	0	2.07175	1.04	3.0844
ENST00000938106	0	0	0	0	3.14642	1.05519
ENST00000938108	0	0	1.00717	5.44284	6.23066	8.11816
ENST00000938109	20.51439	0	13.26414	4.76304	0	26.04547
ENST00000938110	12.61795	4.272	1.5433	0	2.76723	0
ENST00000938111	104.67501	108.20389	139.69129	51.6412	93.15441	74.55708
ENST00000938112	0.00069	13.16036	4.24166	0	13.37712	19.55814
ENST00000938115	3618.70621	4905.48012	5661.71833	3896.43239	4111.21439	3986.23526
ENST00000938116	2.1965	4.1545	10.45221	9.29936	7.28554	4.08518
ENST00000938117	10.37139	17.94559	9.53328	1.05483	3.24425	0
ENST00000938118	0	0	1.00413	0	0	0
ENST00000938119	15.37975	29.24118	38.49987	49.51068	51.53443	47.16376
ENST00000938120	1.00779	3.00883	3.00587	3.00655	4.01109	0
ENST00000938123	2.24461	2.06059	0	2.05024	0	4.11005
ENST00000938131	0	1.31406	0	1.50624	4.33085	2.72106
ENST00000938146	0	1.49987	0	0	0	0
ENST00000938153	15.29528	16.41289	24.39964	9.23817	12.49082	12.51682
ENST00000938155	1.15629	1.05536	3.28683	1.07063	1.06295	1.0589
ENST00000938160	0	1.62183	1.91728	1.5106	0	0
ENST00000938163	9.14176	3.83599	7.09165	34.59785	19.0328	26.41894
ENST00000938173	6.72203	409.81087	433.53231	1563.17775	1318.02297	1423.29717
ENST00000938175	2.15069	6.01135	1.85438	7.55479	5.7601	14.47233
ENST00000938180	0	0	0	1.11188	0	0
ENST00000938182	0	2.28574	0	8.48266	0	0
ENST00000938197	0	0	0	0	2.87516	0
ENST00000938200	5.27728	13.78032	5.59144	14.88039	20.68883	0
ENST00000938208	10.59874	9.14675	8.51395	22.95036	18.06671	24.01756
ENST00000938210	0	0	0	0	2.13249	0
ENST00000938212	1.70803	7.95844	9.64646	11.98604	11.91002	9.02141
ENST00000938213	78.8364	105.04659	77.08597	43.04703	52.59069	48.59214
ENST00000938214	7.28178	3.89921	5.62085	1.32832	1.33095	2.52719
ENST00000938216	0	0	0	4.74465	3.86803	2.04412
ENST00000938230	3.67952	0	0	0	0	0
ENST00000938236	0	1.69354	1.49608	0	0	2.97442
ENST00000938238	0	3.22755	0	0	0	0
ENST00000938243	8.85531	0.41965	2.22407	2.02814	9.52023	9.17185
ENST00000938244	11.65966	18.71919	16.89973	6.25517	3.56503	4.03493
ENST00000938248	17.83181	7.36909	9.46737	14.66265	19.26721	7.50918
ENST00000938273	95.92832	31.44458	89.66177	20.96171	5.97265	25.81016
ENST00000938274	0	0	0	2.63746	0	0
ENST00000938275	187.86328	71.20633	56.5173	81.96077	126.34529	17.58061
ENST00000938276	0	0	22.09488	7e-05	7e-05	14.16253
ENST00000938281	10.52329	0	0	173.15966	77.41107	1.67513
ENST00000938282	0	1.3099	1.74299	1.42889	0	0
ENST00000938286	0	4.61402	1.73593	0	0	0
ENST00000938287	3e-05	0	1e-05	1.25606	3.22046	0
ENST00000938288	196.92054	29.94338	21.40931	0	0	20.20812
ENST00000938296	1.0272	5.99824	11.17859	1.18273	4.89823	3.48126
ENST00000938297	2.08199	2.03093	1.02059	4.05847	0	0
ENST00000938299	1.3248	8.51352	6.24685	12.41619	16.50268	14.64009
ENST00000938328	31.67586	0	12.26976	16.12538	27.76576	32.06946
ENST00000938339	4.50458	2.18663	1.78142	1.53305	0	4.62345
ENST00000938340	140.01617	142.515	244.69599	151.6842	176.71929	35.46153
ENST00000938341	534.06806	504.78468	2.05746	473.92206	11.60384	162.01757
ENST00000938342	0	0	1.784	12.30588	7.78283	5.78997
ENST00000938346	10.79621	2.37198	2.3551	2.58816	9.42595	0
ENST00000938347	0	1.0989	1.16318	0	0	0
ENST00000938348	1.28773	0	3.43462	0	0	0
ENST00000938349	10.35815	14.72242	10.82961	1.14601	7.18615	2.28908
ENST00000938351	0	2.35741	0	0	2.28952	0
ENST00000938354	3.83799	0	2.28692	1.09136	0	0
ENST00000938359	7.54747	0	0	0	1.10635	0
ENST00000938360	1.18992	4.20775	1.08098	4.98184	0	0
ENST00000938361	0	0	2.19305	1.05756	2.19039	3.10389
ENST00000938362	0	2.17932	1.12896	0	0	0
ENST00000938364	0	1.00548	2.44649	1.00224	0	0
ENST00000938367	330.68264	375.63324	460.59331	218.40839	295.06974	232.63202
ENST00000938368	0	1.21199	0	0	2.55937	2.78231
ENST00000938369	0	4.37065	0	1.09392	2.19653	1.09326
ENST00000938374	1e-05	0	1.91963	4.0216	2.03688	1.81576
ENST00000938376	11.43616	4.48363	15.26045	3.33344	7.57627	3.24442
ENST00000938378	0	0	0	0	9.70781	3.28001
ENST00000938379	54.11545	35.18488	16.28181	8.61767	32.05385	1e-05
